member_no,ffp_date,load_time,flight_count,sum_yr_1,sum_yr_2,seg_km_sum,last_to_end,avg_discount
5535,2012/2/21,2014/3/31,4,0,1546,3642,247,0.847855574
37687,2012/3/27,2014/3/31,6,2898,0,6149,328,0.502154822
36061,2010/9/23,2014/3/31,2,0,2388,4010,30,0.77
34369,2013/3/25,2014/3/31,4,960,1380,3275,196,0.94279084
16605,2013/3/26,2014/3/31,2,0,2415,7440,157,0.415
11741,2007/11/30,2014/3/31,4,780,1530,3906,65,0.790437788
10970,2004/11/15,2014/3/31,3,1792,1051,4624,130,0.667679498
51973,2012/12/9,2014/3/31,2,2100,0,6187,472,0.49900598
23359,2012/5/3,2014/3/31,4,2850,0,3481,594,0.886885952
8005,2012/6/28,2014/3/31,2,2625,0,4258,640,0.725
38518,2008/5/11,2014/3/31,3,1210,1566,3634,39,0.849488167
60353,2013/2/4,2014/3/31,2,2710,0,3087,421,1
44406,2010/12/1,2014/3/31,3,960,1794,4383,45,0.704257358
55321,2007/7/24,2014/3/31,3,0,3185,3162,142,0.976198608
13992,2010/12/25,2014/3/31,2,0,2649,4677,128,0.659908061
8205,2010/9/29,2014/3/31,5,0,3419,3317,144,0.930473319
2967,2008/5/26,2014/3/31,3,2953,0,4251,431,0.726005646
42414,2012/3/10,2014/3/31,6,3103,0,7176,492,0.430079431
48106,2008/3/22,2014/3/31,3,0,2784,5122,71,0.602547833
7438,2013/3/8,2014/3/31,4,2300,2450,4554,352,0.677678964
52218,2012/10/3,2014/3/31,3,2818,0,4329,489,0.712785863
42493,2012/5/3,2014/3/31,2,3132,0,4816,696,0.640697674
57683,2009/8/25,2014/3/31,2,0,2790,4101,315,0.752036089
23814,2012/6/29,2014/3/31,5,1577,1515,4065,20,0.758669127
58941,2011/2/1,2014/3/31,5,3128,0,4303,605,0.716662793
62509,2006/1/24,2014/3/31,2,1220,866,5429,80,0.567964634
18064,2007/2/19,2014/3/31,4,0,0,5439,190,0.566914874
22547,2011/4/5,2014/3/31,4,2130,0,6194,307,0.497788182
39712,2009/9/8,2014/3/31,4,1026,1050,5324,206,0.579132231
40310,2010/4/16,2014/3/31,5,1773,1472,4152,302,0.742577071
31389,2010/1/31,2014/3/31,6,1260,1991,7170,180,0.43
17925,2006/2/17,2014/3/31,4,565,1070,5831,112,0.528667467
51610,2013/2/26,2014/3/31,3,704,2042,2964,49,1.04
41850,2011/9/8,2014/3/31,3,2370,0,2055,557,1.5
62065,2013/1/25,2014/3/31,2,2386,0,6850,426,0.45
59130,2011/1/29,2014/3/31,3,690,2142,4538,263,0.679246364
11125,2005/4/18,2014/3/31,3,0,2938,3399,67,0.906666667
7933,2012/7/11,2014/3/31,2,2394,0,5870,616,0.525
53027,2012/7/11,2014/3/31,2,2394,0,5870,616,0.525
55979,2012/11/7,2014/3/31,4,0,1708,5412,239,0.569209165
1013,2007/1/4,2014/3/31,4,0,2159,5090,41,0.605202358
57241,2008/5/12,2014/3/31,2,0,,3385,286,0.909967504
23589,2011/4/1,2014/3/31,3,0,1832,4877,79,0.631574739
29811,2007/11/15,2014/3/31,3,2112,938,3992,245,0.771573146
55707,2011/11/29,2014/3/31,2,0,2824,3289,150,0.936479173
56533,2009/9/20,2014/3/31,4,3200,0,5600,474,0.55
36949,2006/12/4,2014/3/31,3,0,2748,5242,151,0.587504769
32434,2011/6/12,2014/3/31,3,1150,1900,4627,347,0.665582451
8720,2008/10/25,2014/3/31,4,0,2644,3689,108,0.834654378
28855,2012/10/27,2014/3/31,2,1700,1028,4065,140,0.757426814
17799,2008/3/30,2014/3/31,4,3168,0,3732,438,0.825
34123,2012/11/26,2014/3/31,4,1024,0,5326,338,0.578088622
44458,2011/6/26,2014/3/31,3,730,2166,3678,49,0.837069059
62595,2008/11/6,2014/3/31,2,0,2652,4736,48,0.65
27803,2006/6/22,2014/3/31,4,0,2489,5969,145,0.515707824
17029,2011/7/9,2014/3/31,2,1743,0,3701,502,0.831694137
24632,2012/6/8,2014/3/31,2,2449,0,5389,578,0.571182037
58865,2011/7/2,2014/3/31,5,1520,1256,4435,14,0.694
890,2006/11/1,2014/3/31,3,2380,311,5134,39,0.599493572
31092,2009/8/25,2014/3/31,5,0,672,6870,88,0.448
49864,2010/10/26,2014/3/31,6,2560,736,4482,215,0.686666667
15090,2012/3/10,2014/3/31,4,0,3212,3731,139,0.824819083
33413,2012/4/30,2014/3/31,2,0,2052,4045,228,0.760731768
58319,2010/4/16,2014/3/31,2,2561,0,4179,537,0.73632448
54971,2006/11/21,2014/3/31,6,1892,1117,5750,227,0.535015652
18099,2008/5/10,2014/3/31,5,1020,0,4260,534,0.722042254
53566,2005/10/27,2014/3/31,4,2468,902,3318,125,0.926889693
51074,2013/3/1,2014/3/31,4,3114,0,5964,370,0.515643863
12297,2008/8/28,2014/3/31,3,2500,0,2795,389,1.100250447
31364,2010/2/2,2014/3/31,4,2496,700,3448,343,0.891763341
9161,2011/1/24,2014/3/31,3,0,2957,4681,348,0.656846828
15613,2012/5/27,2014/3/31,4,0,1586,3398,90,0.90483814
34885,2011/8/17,2014/3/31,4,875,0,4008,223,0.766991018
48456,2008/7/22,2014/3/31,4,0,2218,5780,186,0.531804498
43352,2013/3/5,2014/3/31,2,3008,0,2616,377,1.175
35813,2008/3/4,2014/3/31,2,0,4600,4018,84,0.765
43329,2013/2/10,2014/3/31,5,666,2350,8016,78,0.383450599
22785,2010/12/14,2014/3/31,8,233,3025,5971,3,0.514763021
50126,2011/8/1,2014/3/31,5,440,2188,3409,13,0.901622177
49934,2010/11/26,2014/3/31,4,3154,0,4435,471,0.692965051
45324,2011/10/16,2014/3/31,4,0,1904,6584,286,0.466764885
38585,2007/8/25,2014/3/31,4,401,938,4935,61,0.62270922
37824,2012/10/11,2014/3/31,3,,0,3073,373,1
12484,2009/11/5,2014/3/31,4,2330,996,3135,27,0.980210526
48740,2009/2/10,2014/3/31,2,0,2930,4268,47,0.72
7975,2012/3/16,2014/3/31,2,2657,0,5344,502,0.575
17199,2012/8/31,2014/3/31,2,2657,0,5344,398,0.575
17707,2006/7/12,2014/3/31,2,2657,0,5344,653,0.575
26148,2011/7/11,2014/3/31,2,2657,0,5344,623,0.575
37591,2011/8/31,2014/3/31,7,4418,0,4278,575,0.718197756
35058,2012/12/7,2014/3/31,2,2643,0,5343,479,0.575023395
69,2010/7/26,2014/3/31,2,0,1600,5586,331,0.55
19235,2007/3/8,2014/3/31,2,1910,0,5586,697,0.55
23985,2012/3/24,2014/3/31,2,1910,0,5586,574,0.55
31819,2010/10/11,2014/3/31,3,0,2708,5794,241,0.530195029
18167,2010/1/5,2014/3/31,5,0,3193,3339,169,0.92
57576,2010/4/7,2014/3/31,5,1400,1749,3465,49,0.886507937
62015,2012/4/7,2014/3/31,2,2622,0,5342,667,0.575
33498,2012/6/18,2014/3/31,3,3810,0,8278,474,0.37103165
1981,2013/3/22,2014/3/31,4,0,3418,3655,6,0.840213406
29453,2007/8/11,2014/3/31,3,1060,1755,5218,350,0.588530088
11509,2007/11/5,2014/3/31,4,1928,998,6768,90,0.45374409
10410,2010/8/10,2014/3/31,2,1578,789,6824,327,0.45
43348,2013/1/29,2014/3/31,3,930,1958,5051,170,0.607883587
55345,2008/2/28,2014/3/31,3,2255,564,6250,160,0.4912
50631,2012/3/5,2014/3/31,3,0,1495,3119,77,0.98428663
13908,2010/11/2,2014/3/31,3,2569,0,6271,668,0.489547122
48648,2008/9/4,2014/3/31,3,1360,1522,4148,23,0.740079556
2874,2008/1/28,2014/3/31,3,2212,0,4197,156,0.731415297
49454,2010/3/14,2014/3/31,4,2256,902,3732,136,0.8225
16570,2013/3/31,2014/3/31,3,844,1760,8526,236,0.36
5433,2011/6/29,2014/3/31,3,1799,824,6034,233,0.508662579
61664,2010/2/27,2014/3/31,5,1130,3680,3818,35,0.803863279
35129,2008/3/13,2014/3/31,2,0,2460,6138,171,0.5
28972,2013/2/28,2014/3/31,4,0,0,5988,221,0.5125
9204,2011/5/24,2014/3/31,2,2272,0,7672,588,0.4
14607,2011/4/23,2014/3/31,2,2272,0,7672,604,0.4
21491,2008/8/15,2014/3/31,2,2272,0,7672,593,0.4
24173,2012/8/9,2014/3/31,2,2272,0,7672,570,0.4
28018,2007/1/4,2014/3/31,2,0,2272,7672,324,0.4
31914,2010/12/31,2014/3/31,2,2272,0,7672,538,0.4
32659,2012/4/10,2014/3/31,2,2272,0,7672,693,0.4
43541,2013/2/20,2014/3/31,2,2272,0,7672,374,0.4
11804,2007/11/8,2014/3/31,2,1360,1292,3934,91,0.78
19754,2011/10/24,2014/3/31,4,2048,1053,4112,129,0.746160019
43357,2012/12/23,2014/3/31,4,2257,697,6007,13,0.510762444
22403,2010/2/4,2014/3/31,2,2880,0,2045,630,1.5
30192,2008/5/5,2014/3/31,6,706,2614,5168,12,0.593535217
16693,2010/7/17,2014/3/31,2,0,2306,3668,140,0.836215921
34918,2012/4/15,2014/3/31,4,3215,0,3164,620,0.969231985
28723,2012/2/24,2014/3/31,5,2713,0,6276,463,0.488599426
7733,2010/9/19,2014/3/31,3,710,2218,3520,228,0.871147727
25538,2013/3/17,2014/3/31,3,710,1647,11082,78,0.276666667
31105,2010/7/28,2014/3/31,3,2535,0,4432,600,0.691787004
35403,2011/7/1,2014/3/31,2,2111,0,5840,640,0.525
9087,2010/12/13,2014/3/31,2,970,1611,4364,149,0.702506874
53085,2012/9/19,2014/3/31,4,4560,0,3716,442,0.825
35840,2008/2/2,2014/3/31,3,2696,0,4099,541,0.747816541
61731,2010/1/15,2014/3/31,3,0,2829,3998,33,0.766608304
45091,2010/4/12,2014/3/31,4,792,816,4141,39,0.74010384
33255,2012/5/28,2014/3/31,3,1464,1891,4203,156,0.729155365
9338,2012/6/13,2014/3/31,2,1136,315,4465,113,0.686338186
27394,2012/1/25,2014/3/31,2,0,2649,4639,261,0.660562621
452,2012/11/2,2014/3/31,3,680,1854,8205,271,0.373390615
51606,2012/4/30,2014/3/31,4,1420,3000,3720,80,0.823540323
1852,2012/11/15,2014/3/31,4,1488,1683,3558,171,0.861020236
10491,2011/4/17,2014/3/31,4,0,0,4170,112,0.734592326
40211,2010/5/14,2014/3/31,5,440,1983,5336,295,0.574021739
18900,2006/7/16,2014/3/31,4,987,1856,5587,1,0.548194022
20942,2007/11/20,2014/3/31,4,0,2259,5477,5,0.559163776
5871,2011/9/22,2014/3/31,3,2538,0,4397,690,0.69639527
53182,2010/2/9,2014/3/31,2,0,2681,4570,81,0.67
47664,2007/8/1,2014/3/31,2,0,2752,3457,64,0.885678334
10784,2012/10/10,2014/3/31,9,1600,1410,9153,42,0.334444444
17051,2012/9/2,2014/3/31,2,,0,3061,430,1
26016,2011/1/17,2014/3/31,3,1958,0,4166,298,0.734697552
59236,2011/3/4,2014/3/31,3,2996,0,3902,553,0.784366991
11729,2007/9/24,2014/3/31,5,2400,0,3527,448,0.867734619
35146,2011/7/31,2014/3/31,6,1580,1262,7925,190,0.386175394
37856,2012/11/21,2014/3/31,3,1930,1767,3222,26,0.949844817
58209,2009/7/8,2014/3/31,9,3964,1102,3787,305,0.808053868
41138,2011/3/2,2014/3/31,4,0,1186,5846,104,0.523380089
50135,2011/2/2,2014/3/31,3,1899,926,5830,245,0.524789022
9860,2006/7/10,2014/3/31,3,0,2585,4064,195,0.752807579
50981,2011/11/8,2014/3/31,4,0,2936,6212,174,0.4925
8087,2012/3/9,2014/3/31,4,2296,739,3609,4,0.847575506
58365,2010/4/8,2014/3/31,3,1010,1750,4578,243,0.668152031
40099,2010/9/30,2014/3/31,13,0,2690,4849,2,0.630769231
4615,2012/7/21,2014/3/31,6,448,2945,3462,155,0.883333333
393,2012/7/1,2014/3/31,3,1229,1707,3969,56,0.770463593
18656,2010/6/2,2014/3/31,4,0,2821,6506,130,0.469995389
48076,2008/3/16,2014/3/31,4,2330,532,6403,289,0.477507418
1780,2012/8/29,2014/3/31,2,0,2691,3532,152,0.865628539
7887,2011/1/28,2014/3/31,2,2712,0,3714,388,0.823155627
24932,2012/9/17,2014/3/31,4,2178,456,7821,11,0.390883519
47260,2005/5/21,2014/3/31,5,0,2951,6134,11,0.498307793
1107,2007/2/2,2014/3/31,3,2208,560,4128,322,0.740419089
48423,2008/6/24,2014/3/31,2,0,0,3396,344,0.9
13538,2010/4/7,2014/3/31,4,3220,0,3056,657,1
9673,2006/5/25,2014/3/31,5,2294,0,5164,431,0.591769946
49960,2012/11/22,2014/3/31,3,2084,938,4361,104,0.700681036
58560,2010/1/23,2014/3/31,3,2690,0,5324,519,0.573891811
34376,2013/3/2,2014/3/31,2,2676,0,5092,396,0.6
53630,2006/3/23,2014/3/31,3,0,2780,5900,43,0.517813559
51542,2012/8/10,2014/3/31,2,1973,0,3963,599,0.770855413
9416,2012/11/2,2014/3/31,4,0,2944,6520,228,0.468515337
3463,2008/8/15,2014/3/31,5,756,2309,6570,89,0.464940639
46865,2012/8/10,2014/3/31,3,1080,1694,4769,205,0.640492766
9934,2006/12/7,2014/3/31,2,2296,0,4211,554,0.725338399
44002,2011/9/17,2014/3/31,4,0,3030,5792,340,0.527330801
24256,2011/12/19,2014/3/31,4,1440,1445,4632,249,0.659386874
15889,2012/9/18,2014/3/31,2,1450,1233,3165,199,0.964992101
21764,2008/9/17,2014/3/31,5,2456,791,3704,354,0.824541037
23170,2013/1/25,2014/3/31,2,0,4170,3966,125,0.77
24990,2012/9/15,2014/3/31,5,2531,525,5455,326,0.559706691
28025,2006/11/29,2014/3/31,2,1225,1348,4154,176,0.735
48021,2008/3/10,2014/3/31,2,0,2598,5552,163,0.549888329
58471,2010/3/17,2014/3/31,6,3530,562,3682,228,0.829103748
7840,2011/11/4,2014/3/31,2,0,2540,4197,276,0.727357636
1696,2012/5/6,2014/3/31,6,3557,0,3805,530,0.80218134
21495,2008/9/19,2014/3/31,3,1979,787,3703,305,0.824277613
7912,2012/6/14,2014/3/31,3,2738,0,5343,646,0.571233389
17057,2012/6/14,2014/3/31,3,2738,0,5343,646,0.571233389
17058,2012/6/14,2014/3/31,3,2738,0,5343,646,0.571233389
5600,2011/8/20,2014/3/31,3,1430,1317,5452,79,0.559801908
28434,2010/6/2,2014/3/31,2,2760,0,3052,695,1
39549,2008/10/24,2014/3/31,2,2760,0,3052,553,1
24153,2012/1/9,2014/3/31,3,1100,800,6402,1,0.476666667
59551,2012/5/8,2014/3/31,6,2152,819,7418,124,0.411364249
9229,2011/7/19,2014/3/31,4,875,1771,6290,36,0.485098569
43015,2012/8/27,2014/3/31,4,2808,0,6240,440,0.488982372
25209,2012/12/12,2014/3/31,5,0,2062,6490,35,0.470123267
36024,2009/10/21,2014/3/31,2,2995,0,2430,411,1.255555556
19571,2010/7/30,2014/3/31,3,2400,739,2799,269,1.09
49436,2010/7/25,2014/3/31,3,2154,0,3451,519,0.883801797
10634,2012/2/23,2014/3/31,2,2732,0,3333,370,0.915076508
17200,2012/7/25,2014/3/31,2,2666,0,4692,609,0.65
26328,2010/5/19,2014/3/31,3,855,855,5049,259,0.60389186
32461,2011/4/10,2014/3/31,5,1709,1293,6661,256,0.457736076
48715,2008/9/11,2014/3/31,2,2034,0,3992,382,0.76376503
2736,2007/8/11,2014/3/31,2,2635,0,3934,529,0.775
7786,2011/4/12,2014/3/31,2,2635,0,3934,532,0.775
9445,2013/1/31,2014/3/31,2,2635,0,3934,397,0.775
7362,2013/3/7,2014/3/31,4,1360,1534,3587,3,0.84992194
8095,2010/2/22,2014/3/31,4,0,1552,5225,90,0.583410526
25219,2012/11/16,2014/3/31,2,1420,1401,6142,256,0.496245523
34731,2010/6/2,2014/3/31,2,,0,3385,549,0.900324963
33594,2012/11/4,2014/3/31,4,2212,441,4193,332,0.726758884
32705,2011/8/3,2014/3/31,3,2079,0,5466,260,0.557497256
12699,2009/12/6,2014/3/31,5,1260,0,5853,163,0.520604818
22254,2010/3/8,2014/3/31,2,2640,0,3479,500,0.875826387
12710,2010/9/11,2014/3/31,2,0,5632,3584,218,0.85
42956,2012/7/30,2014/3/31,2,,0,3385,583,0.899675037
43373,2013/1/8,2014/3/31,3,1695,1272,3816,226,0.798042453
10762,2012/8/29,2014/3/31,3,0,2761,3802,196,0.800852183
45589,2006/1/4,2014/3/31,6,0,3095,4576,41,0.665316871
50756,2011/10/21,2014/3/31,6,3237,385,3717,296,0.819061071
29104,2005/2/24,2014/3/31,7,2268,830,8229,255,0.369961113
27918,2006/10/12,2014/3/31,4,1491,1175,6205,221,0.490572119
3813,2008/12/5,2014/3/31,5,1304,648,4359,82,0.698300069
35422,2011/10/20,2014/3/31,5,2025,1078,3671,111,0.829122855
55968,2012/12/12,2014/3/31,2,1040,1628,3467,4,0.877880012
23358,2011/7/1,2014/3/31,3,0,768,5530,131,0.550374322
61813,2011/2/26,2014/3/31,5,1172,856,4153,220,0.732855767
42398,2012/7/21,2014/3/31,5,1416,1792,4823,289,0.630993158
56074,2004/11/16,2014/3/31,3,0,2967,3808,170,0.799065126
12859,2010/6/20,2014/3/31,5,1457,1332,4111,72,0.740150815
29918,2008/2/17,2014/3/31,4,1698,1256,4326,7,0.703365696
41767,2011/7/9,2014/3/31,3,2413,510,4523,109,0.672703958
31276,2010/10/24,2014/3/31,2,0,4198,3682,243,0.826344378
30558,2008/8/30,2014/3/31,2,0,2606,4026,90,0.755655738
10592,2011/12/2,2014/3/31,4,2151,0,5109,266,0.595458994
33911,2012/9/19,2014/3/31,3,1560,2200,4180,327,0.72777512
61624,2009/10/31,2014/3/31,5,770,1824,5029,9,0.604905548
211,2011/1/13,2014/3/31,5,3044,0,5263,455,0.57799734
51441,2012/3/31,2014/3/31,3,,0,3459,436,0.879444926
2081,2005/2/23,2014/3/31,3,2013,925,3834,206,0.793406364
8910,2007/10/26,2014/3/31,2,0,2735,3823,57,0.795660476
42894,2012/12/13,2014/3/31,4,2796,0,4758,441,0.639218159
32180,2011/3/28,2014/3/31,2,0,2554,4938,177,0.615850547
4080,2009/6/3,2014/3/31,2,0,2579,5684,183,0.535
7452,2013/3/27,2014/3/31,2,1308,1181,5589,104,0.544065128
31231,2009/10/30,2014/3/31,5,587,2420,5950,20,0.511015126
56494,2007/10/18,2014/3/31,4,1240,0,5486,353,0.554156034
34594,2010/8/1,2014/3/31,2,1810,0,3040,689,1
29845,2008/2/1,2014/3/31,4,0,1694,5502,47,0.552337332
58008,2009/2/13,2014/3/31,4,0,1554,5500,15,0.552501818
56219,2005/4/13,2014/3/31,4,3055,0,3740,492,0.8125
27243,2011/1/13,2014/3/31,3,1280,1661,4345,93,0.69935328
28283,2007/9/14,2014/3/31,2,2590,0,4044,525,0.75136004
29024,2013/3/23,2014/3/31,4,1314,2072,4264,170,0.712575047
15690,2012/5/11,2014/3/31,5,1440,1342,4957,97,0.612864636
28970,2013/2/26,2014/3/31,5,660,2772,3495,179,0.869195994
36292,2011/11/8,2014/3/31,4,3176,0,3342,465,0.908916816
45732,2006/5/27,2014/3/31,2,0,2768,4500,47,0.675
55195,2007/3/22,2014/3/31,2,2768,0,4500,633,0.675
38779,2007/11/7,2014/3/31,5,1261,1994,5044,67,0.602113402
47589,2007/6/22,2014/3/31,3,2916,0,3373,628,0.900385414
25573,2013/3/26,2014/3/31,3,1040,1664,4380,294,0.693333333
50811,2012/9/1,2014/3/31,4,2347,616,4084,295,0.743557786
47997,2008/4/20,2014/3/31,3,2639,0,3141,575,0.966666667
61150,2013/1/17,2014/3/31,3,0,0,3119,195,0.973478679
46197,2007/3/28,2014/3/31,4,1380,1488,3340,240,0.909041916
28212,2007/6/1,2014/3/31,3,1074,1854,4700,242,0.645978723
4711,2010/5/13,2014/3/31,2,0,2723,3359,88,0.903864245
10854,2012/12/14,2014/3/31,6,1477,1584,4698,257,0.646215411
51166,2012/2/27,2014/3/31,3,1450,1256,3160,282,0.960696203
12156,2009/9/27,2014/3/31,3,2991,0,4264,480,0.711937148
24734,2012/10/11,2014/3/31,3,1400,0,5528,520,0.549131693
16047,2012/8/26,2014/3/31,10,2598,1331,5268,231,0.576176917
29372,2005/11/26,2014/3/31,5,3080,0,3960,611,0.766464646
33027,2012/5/19,2014/3/31,8,1360,1942,6386,89,0.475267773
772,2006/7/19,2014/3/31,5,0,3114,5195,81,0.584211742
51731,2012/8/12,2014/3/31,4,2063,694,7637,35,0.397370695
51365,2012/4/9,2014/3/31,4,2405,446,5352,87,0.56695441
15094,2012/8/9,2014/3/31,3,0,2128,7748,219,0.391615901
27734,2006/5/1,2014/3/31,6,868,1581,6184,198,0.490638745
20025,2013/1/10,2014/3/31,4,3192,0,3641,429,0.833287558
62104,2012/7/31,2014/3/31,2,672,0,3337,568,0.90919988
21863,2009/6/16,2014/3/31,3,2656,0,4075,684,0.744441718
9187,2011/3/29,2014/3/31,10,2372,1243,7349,155,0.412769084
5722,2012/6/1,2014/3/31,3,2904,0,3570,664,0.849691877
40866,2010/10/6,2014/3/31,2,0,2601,3965,79,0.765039092
33880,2012/7/20,2014/3/31,2,1008,1733,3958,186,0.766245579
10311,2009/10/9,2014/3/31,3,504,2008,4122,309,0.7356623
46193,2007/4/5,2014/3/31,2,1125,1684,4434,158,0.683856563
3611,2008/10/15,2014/3/31,5,2947,698,4478,172,0.677121483
8109,2011/1/15,2014/3/31,2,2755,0,4182,622,0.725
50861,2011/10/26,2014/3/31,6,947,1270,5376,65,0.563945313
21952,2009/3/19,2014/3/31,4,1870,1274,3147,87,0.963355577
27981,2006/11/6,2014/3/31,3,1302,1473,4865,37,0.623066804
54304,2011/6/7,2014/3/31,4,2739,0,5409,460,0.560399334
32439,2011/8/13,2014/3/31,4,0,1509,5640,182,0.53743617
32872,2012/10/26,2014/3/31,3,710,2227,4644,11,0.652687339
21286,2008/5/8,2014/3/31,4,0,3030,4605,116,0.658212812
8974,2010/6/3,2014/3/31,2,2900,0,3031,527,1
50356,2011/6/10,2014/3/31,6,2100,0,4600,471,0.658913043
25968,2011/1/18,2014/3/31,4,0,0,4187,334,0.723883449
5972,2011/12/25,2014/3/31,2,0,1628,3451,4,0.87824109
9743,2006/7/16,2014/3/31,3,0,2701,4923,24,0.615638838
53047,2012/4/21,2014/3/31,3,1035,987,2884,28,1.050620666
5537,2011/9/3,2014/3/31,4,0,2299,5348,8,0.566514585
42678,2012/7/18,2014/3/31,2,2434,0,4564,618,0.663803681
20522,2007/5/3,2014/3/31,4,0,2992,5300,98,0.571569811
7167,2012/12/10,2014/3/31,2,0,1392,3385,86,0.894918759
952,2006/11/10,2014/3/31,2,0,2618,3934,44,0.77
12493,2008/9/11,2014/3/31,3,3047,0,3638,390,0.832627817
15234,2012/1/1,2014/3/31,4,845,2038,5916,172,0.512014875
27777,2006/6/9,2014/3/31,3,2271,1940,3606,161,0.84
40235,2011/1/28,2014/3/31,4,1664,1331,5178,210,0.584878331
37345,2009/7/20,2014/3/31,4,1576,1432,4099,189,0.738814345
46297,2007/8/24,2014/3/31,3,2355,539,4470,278,0.677463087
14019,2012/11/25,2014/3/31,2,1464,1391,3882,80,0.78
59681,2011/8/10,2014/3/31,2,2446,0,4701,639,0.644054456
45176,2010/12/13,2014/3/31,2,2680,0,4175,480,0.725125749
33450,2012/5/23,2014/3/31,5,710,849,11112,194,0.272416307
24344,2012/1/7,2014/3/31,3,1040,1763,5602,287,0.540342735
54529,2012/12/25,2014/3/31,3,0,2976,3433,25,0.881724439
36198,2011/1/13,2014/3/31,2,1445,0,3322,401,0.911183022
42353,2012/1/1,2014/3/31,5,1794,1446,3363,178,0.9
33000,2012/10/20,2014/3/31,4,2212,621,4353,201,0.695290604
5966,2011/12/17,2014/3/31,2,1700,1078,3343,167,0.905330541
15447,2012/5/2,2014/3/31,5,0,2672,7596,15,0.398400474
54677,2006/2/19,2014/3/31,5,3153,0,5257,459,0.57563249
58554,2010/1/15,2014/3/31,6,2777,1342,3748,272,0.807350587
27401,2012/3/15,2014/3/31,2,0,2778,3289,186,0.92
44383,2010/8/14,2014/3/31,5,2811,368,4725,161,0.640387302
465,2012/11/27,2014/3/31,2,0,2884,3684,55,0.821267644
26281,2011/11/18,2014/3/31,4,910,1971,4972,9,0.608511665
46499,2010/7/20,2014/3/31,3,2340,368,4430,344,0.682900677
62883,2006/5/16,2014/3/31,10,0,1416,5510,15,0.549
30728,2008/12/9,2014/3/31,3,0,2608,5109,63,0.592053239
25974,2010/11/3,2014/3/31,6,0,1330,8250,361,0.366630303
38250,2005/8/11,2014/3/31,3,0,1120,4124,319,0.733365664
31692,2011/10/12,2014/3/31,4,900,1750,5600,174,0.54
147,2010/12/13,2014/3/31,2,0,2648,4175,70,0.724270659
44628,2006/6/6,2014/3/31,2,2508,0,4162,501,0.726381547
26524,2005/10/22,2014/3/31,3,0,2823,4589,9,0.658775332
25174,2012/10/21,2014/3/31,2,1326,1005,5762,366,0.524661576
44169,2012/11/20,2014/3/31,2,1254,1094,5870,87,0.515
23036,2010/11/20,2014/3/31,3,0,4590,4631,165,0.652779097
25808,2010/3/13,2014/3/31,4,1488,1622,3732,202,0.81
25336,2012/12/13,2014/3/31,4,,0,5496,419,0.55
55673,2011/9/19,2014/3/31,3,,0,4122,597,0.733333333
60266,2011/7/29,2014/3/31,4,2275,609,5360,168,0.563940299
15339,2013/1/19,2014/3/31,3,832,2075,4492,64,0.672845058
51314,2012/4/19,2014/3/31,2,1750,0,3697,708,0.817473627
37801,2012/9/6,2014/3/31,4,704,640,5254,328,0.575209364
23321,2011/4/21,2014/3/31,4,0,2154,5459,185,0.553603224
18648,2013/3/22,2014/3/31,4,0,2961,5144,72,0.5875
42052,2013/1/15,2014/3/31,2,0,2398,5494,228,0.55
2597,2007/10/1,2014/3/31,6,1170,1786,7089,138,0.426240655
50157,2011/6/1,2014/3/31,6,690,2305,5087,5,0.593878514
4082,2009/3/19,2014/3/31,4,0,1843,4882,176,0.618668578
13731,2010/6/12,2014/3/31,3,1200,1728,4184,276,0.721845124
43110,2012/11/11,2014/3/31,4,1723,495,6894,320,0.438083841
24427,2012/6/25,2014/3/31,6,2730,412,5001,236,0.603905219
25482,2013/3/7,2014/3/31,4,501,2108,4838,187,0.624175279
16754,2010/2/11,2014/3/31,4,465,2965,4887,11,0.617890321
10188,2007/6/12,2014/3/31,2,2570,0,3413,516,0.884734837
39472,2008/10/24,2014/3/31,2,1155,1455,5344,120,0.565
9327,2012/4/24,2014/3/31,4,2722,0,7087,490,0.426033583
28132,2007/3/12,2014/3/31,4,0,2542,3904,216,0.773383709
10580,2011/11/11,2014/3/31,2,2864,0,3774,542,0.8
40811,2010/6/29,2014/3/31,3,2850,0,3853,458,0.783545289
335,2012/1/28,2014/3/31,3,1838,0,3500,197,0.862542857
33358,2012/3/15,2014/3/31,2,,0,3850,580,0.784116883
3228,2008/4/16,2014/3/31,2,1200,1250,4644,365,0.65
28786,2012/7/24,2014/3/31,4,2937,0,4110,474,0.734428224
10449,2010/11/27,2014/3/31,4,672,2237,6698,173,0.450641983
2287,2005/8/20,2014/3/31,5,1665,1202,6324,33,0.477245414
56379,2005/6/23,2014/3/31,5,1013,2097,5339,8,0.565285634
29839,2007/11/5,2014/3/31,5,1992,0,4544,460,0.664117518
58873,2010/11/9,2014/3/31,2,0,2560,4078,165,0.74
55294,2007/5/14,2014/3/31,6,847,1864,5300,69,0.569332075
47350,2005/7/3,2014/3/31,2,3237,0,2321,637,1.3
61944,2011/3/14,2014/3/31,4,680,2221,3885,127,0.776576577
35251,2009/10/20,2014/3/31,3,2945,0,4493,390,0.671455598
11773,2007/11/30,2014/3/31,3,0,2945,3935,6,0.76664803
47877,2008/3/5,2014/3/31,2,0,2633,3888,113,0.775776749
52736,2012/2/16,2014/3/31,8,5880,3300,4640,171,0.65
53940,2008/8/30,2014/3/31,2,1905,643,4129,272,0.730431097
